,price,crime_rate,resid_area,air_qual,room_num,age,teachers,poor_prop,n_hos_beds,n_hot_rooms,rainfall,avg_dist,airport_YES,waterbody_Lake,waterbody_Lake and River,waterbody_River
333,22.2,0.049580328098150425,35.19,0.515,6.316,38.1,19.8,5.68,9.144,11.1776,34,6.4575000000000005,0,0,0,0
334,20.7,0.036698303782673684,35.19,0.515,6.31,38.5,19.8,6.75,7.513999999999999,15.1656,53,6.46,1,0,1,0
335,21.1,0.038845642823198155,35.19,0.515,6.037000000000001,34.5,19.8,8.01,8.922,14.1688,57,5.985,1,0,0,0
336,19.5,0.03369586385672555,35.19,0.515,5.869,46.3,19.8,9.8,10.09,15.155999999999999,53,5.23,0,0,0,1
337,18.5,0.029956781289803357,35.19,0.515,5.895,59.6,19.8,10.56,8.27,12.148,21,5.615,1,0,0,1
338,20.6,0.032525271703396925,35.19,0.515,6.059,37.3,19.8,8.51,8.112,14.1648,26,4.8125,1,0,0,1
339,19.0,0.05351233050476119,35.19,0.515,5.985,45.4,19.8,9.74,6.38,11.152000000000001,28,4.8125,0,1,0,0
340,18.7,0.059692422747982116,35.19,0.515,5.968,58.5,19.8,9.29,6.474,13.1496,20,4.8125,1,0,0,0
341,32.7,0.012926096886133642,31.52,0.442,7.2410000000000005,49.3,24.5,5.49,6.254,13.2616,48,7.0375000000000005,1,0,0,0
342,16.5,0.024673100204884196,31.89,0.518,6.54,59.7,24.1,8.65,7.33,11.132,40,6.267499999999999,1,0,0,1
343,23.9,0.025112036814854896,33.78,0.484,6.696000000000001,56.4,22.4,7.18,8.978,15.1912,52,5.732500000000001,1,0,1,0
344,31.2,0.030034417274120925,33.78,0.484,6.874,28.1,22.4,4.61,10.624,11.2496,23,6.465000000000001,0,0,0,1
345,17.5,0.030655288259616963,34.39,0.442,6.013999999999999,48.5,21.2,10.53,7.15,13.14,26,8.0125,1,1,0,0
346,17.2,0.05979604334596573,34.39,0.442,5.898,52.3,21.2,12.67,6.044,13.1376,46,8.015,0,0,0,1
347,23.1,0.01852730461388356,34.15,0.429,6.516,27.7,22.1,6.36,8.162,12.1848,47,8.537499999999998,1,1,0,0
348,24.5,0.014898464661966622,32.01,0.435,6.635,29.7,23.0,5.99,6.29,13.196,45,8.3425,1,0,0,0
349,26.6,0.028577738631707397,31.25,0.429,6.939,34.5,20.3,5.89,5.632000000000001,11.2128,30,8.795,1,0,0,0
350,22.9,0.06025749561032615,31.25,0.429,6.49,44.4,20.3,5.98,7.257999999999999,15.1832,55,8.7925,0,0,0,1
351,24.1,0.0764979709727249,31.69,0.41100000000000003,6.579,35.9,21.7,5.49,5.582000000000001,10.1928,45,10.712499999999999,1,0,0,1
352,18.6,0.06993642619916392,31.69,0.41100000000000003,5.8839999999999995,18.5,21.7,7.79,7.372000000000001,11.1488,50,10.7125,1,0,0,1
353,30.1,0.016945608726141773,32.02,0.41,6.728,36.1,23.0,4.5,6.102,12.2408,40,12.1275,1,1,0,0
354,18.2,0.04211076370038195,31.91,0.413,5.662999999999999,21.9,18.0,8.05,8.764,12.1456,34,10.585,0,0,0,0
355,20.6,0.101283214752084,31.91,0.413,5.936,19.5,18.0,5.57,9.312000000000001,13.1648,53,10.584999999999999,0,0,0,1
356,17.8,2.3008796395346813,48.1,0.77,6.212000000000001,97.4,19.8,17.6,5.956,14.1424,39,2.1225,0,0,0,0
357,21.7,1.578916847366148,48.1,0.77,6.395,91.0,19.8,13.27,7.034,13.1736,56,2.505,0,1,0,0
358,22.7,1.8248347351792473,48.1,0.77,6.127000000000001,83.4,19.8,11.48,6.354,15.1816,42,2.7225,0,0,1,0
359,22.6,1.6603800451716153,48.1,0.77,6.112,81.3,19.8,12.67,7.899767068273092,14.1808,26,2.5075000000000003,0,1,0,0
360,25.0,1.7123410111146562,48.1,0.77,6.398,88.0,19.8,7.79,8.8,10.2,37,2.5175,0,0,0,0
361,19.9,1.5762616149393935,48.1,0.77,6.251,91.1,19.8,14.19,8.898,13.1592,56,2.295,1,0,0,1
362,20.8,1.5429176957008952,48.1,0.77,5.362,96.2,19.8,10.19,8.016,14.1664,52,2.105,0,1,0,0
363,16.8,1.6529551515173315,48.1,0.77,5.803,89.0,19.8,14.64,9.736,15.1344,57,1.9049999999999998,1,0,1,0
364,21.9,1.4983454449272653,48.1,0.718,8.78,82.9,19.8,5.29,8.038,12.1752,26,1.9049999999999998,0,0,0,1
365,27.5,1.7148550264902072,48.1,0.718,3.5610000000000004,87.9,19.8,7.12,8.05,12.22,51,1.6124999999999998,1,0,0,1
366,21.9,1.5469133618955864,48.1,0.718,4.963,91.4,19.8,14.0,10.238,14.1752,58,1.75,0,1,0,0
367,23.1,2.675678513070904,48.1,0.631,3.863,100.0,19.8,13.33,9.962,11.1848,24,1.5075,0,1,0,0
368,50.0,1.774650610477353,48.1,0.631,4.97,100.0,19.8,3.26,9.7,13.4,41,1.3325,0,0,0,1
369,50.0,1.8976168614222872,48.1,0.631,6.683,96.8,19.8,3.73,6.7,15.4,58,1.355,1,0,0,1
370,50.0,2.020057712262034,48.1,0.631,7.016,97.5,19.8,2.96,10.1,12.4,46,1.2,1,0,0,0
371,50.0,2.3255493836278043,48.1,0.631,6.216,100.0,19.8,9.53,9.8,13.4,25,1.1700000000000002,1,0,0,0
372,50.0,2.226486679687524,48.1,0.6679999999999999,5.875,89.6,19.8,8.88,10.8,12.4,57,1.1275,1,0,0,0
373,13.8,2.493874650127679,48.1,0.6679999999999999,4.906000000000001,100.0,19.8,34.77,6.876,13.1104,56,1.175,1,0,0,0
374,13.8,2.970322153616776,48.1,0.6679999999999999,4.138,100.0,19.8,37.97,7.0760000000000005,13.1104,35,1.1375,0,1,0,0
375,15.0,3.0257327258266167,48.1,0.6709999999999999,7.313,97.9,19.8,13.44,8.9,15.12,45,1.3175,0,0,0,0
376,13.9,2.7904286403681122,48.1,0.6709999999999999,6.649,93.3,19.8,23.24,9.478,15.1112,26,1.345,1,0,0,0
377,13.3,2.381718772241792,48.1,0.6709999999999999,6.794,98.8,19.8,21.24,6.066,14.1064,22,1.3575,1,0,0,0
378,13.1,3.204703875510067,48.1,0.6709999999999999,6.38,96.2,19.8,23.69,9.262,14.1048,54,1.3850000000000002,1,1,0,0
379,10.2,2.937398463323919,48.1,0.6709999999999999,6.223,100.0,19.8,21.78,7.904,11.0816,46,1.3875,0,0,1,0
380,10.4,4.4995451909142234,48.1,0.6709999999999999,6.968,91.9,19.8,17.21,9.408,14.0832,21,1.4175,1,0,0,0
381,10.9,2.825797680570924,48.1,0.6709999999999999,6.545,99.1,19.8,21.08,8.618,10.0872,60,1.5175,0,0,1,0
382,11.3,2.321114360892544,48.1,0.7,5.5360000000000005,100.0,19.8,23.6,8.226,11.0904,46,1.5775,1,0,0,1
383,12.3,2.19638867250955,48.1,0.7,5.52,100.0,19.8,24.56,6.746,15.0984,41,1.535,0,1,0,0
384,8.8,3.04855714447919,48.1,0.7,4.368,91.2,19.8,30.63,5.676,14.0704,25,1.44,0,0,0,1
385,7.2,2.879861159011059,48.1,0.7,5.277,98.1,19.8,30.81,10.144,13.0576,36,1.4275000000000002,0,0,1,0
386,10.5,3.2345050497403935,48.1,0.7,4.652,100.0,19.8,28.28,7.71,15.084000000000001,34,1.4675,1,0,0,1
387,7.4,3.1611238231251,48.1,0.7,5.0,89.5,19.8,31.99,8.347999999999999,15.0592,54,1.52,0,0,1,0
388,10.2,2.730053020578551,48.1,0.7,4.88,100.0,19.8,30.62,6.104,10.0816,25,1.59,0,1,0,0
389,11.5,2.213944025142987,48.1,0.7,5.39,98.9,19.8,20.85,6.03,12.092,51,1.73,0,0,1,0
390,15.1,2.0746990638882306,48.1,0.7,5.712999999999999,97.0,19.8,17.11,9.702,11.1208,20,1.9250000000000003,1,0,0,1
391,23.2,1.8394458498493202,48.1,0.7,6.051,82.5,19.8,18.76,9.664,10.1856,53,2.17,1,0,0,1
392,9.7,2.531941305700138,48.1,0.7,5.0360000000000005,97.0,19.8,25.68,5.494,14.0776,51,1.77,0,0,0,0
393,13.8,2.266414762688843,48.1,0.693,6.193,92.6,19.8,15.17,9.076,14.1104,55,1.7925,0,0,0,1
394,12.7,2.6644326359464867,48.1,0.693,5.8870000000000005,94.7,19.8,16.35,6.754,15.1016,40,1.7825,0,0,0,0
395,13.1,2.273851200420946,48.1,0.693,6.471,98.8,19.8,17.12,5.7620000000000005,15.1048,29,1.7249999999999999,0,0,1,0
396,12.5,1.9274624605576969,48.1,0.693,6.405,96.0,19.8,19.37,5.45,11.1,24,1.675,1,0,0,1
397,8.5,2.160101750967694,48.1,0.693,5.747000000000001,98.9,19.8,19.92,9.27,14.068,22,1.6349999999999998,0,0,0,0
398,5.0,3.672541717146316,48.1,0.693,5.452999999999999,100.0,19.8,30.59,9.3,13.04,26,1.49,0,1,0,0
399,6.3,2.390279986333144,48.1,0.693,5.852,77.8,19.8,29.97,6.726,14.0504,42,1.5,0,0,0,1
400,5.6,3.2598680448992714,48.1,0.693,5.987,100.0,19.8,26.77,9.212,11.0448,30,1.5899999999999999,1,1,0,0
401,7.2,2.7236741753351374,48.1,0.693,6.343,100.0,19.8,20.32,7.343999999999999,10.0576,50,1.575,1,0,0,0
402,12.1,2.360449202216868,48.1,0.693,6.404,100.0,19.8,20.31,5.442,14.0968,42,1.6375,0,0,0,1
403,8.3,3.250440381229692,48.1,0.693,5.349,96.0,19.8,19.77,7.899767068273092,15.0664,40,1.7025,1,0,0,1
404,8.5,3.7501908988370403,48.1,0.693,5.531000000000001,85.4,19.8,27.38,8.47,11.068,56,1.6075,0,0,0,0
405,5.0,4.232958019253417,48.1,0.693,5.683,100.0,19.8,22.98,7.3,14.04,38,1.425,1,0,0,1
406,11.9,3.0780585258000213,48.1,0.659,4.138,100.0,19.8,23.34,8.538,14.0952,53,1.1775,1,0,0,1
407,27.9,2.5611807266231144,48.1,0.659,5.608,100.0,19.8,12.13,6.6579999999999995,13.2232,26,1.2874999999999999,1,0,0,1
408,17.2,2.1286946938918567,48.1,0.597,5.617000000000001,97.9,19.8,26.4,6.444,12.1376,25,1.455,0,0,0,1
409,27.5,2.736851434907838,48.1,0.597,6.852,100.0,19.8,19.78,7.65,14.22,57,1.4649999999999999,1,1,0,0
410,15.0,3.9538518529018067,48.1,0.597,5.757000000000001,100.0,19.8,10.11,9.6,11.12,52,1.4125,0,0,0,1
411,17.2,2.7114245017411593,48.1,0.597,6.657,100.0,19.8,21.22,9.644,14.1376,44,1.5274999999999999,0,0,0,0
412,17.9,2.9862373389921895,48.1,0.597,4.628,100.0,19.8,34.37,8.357999999999999,15.1432,40,1.555,0,0,0,0
413,16.3,3.3896577218278483,48.1,0.597,5.155,100.0,19.8,20.08,6.626,14.1304,58,1.5875000000000001,0,0,0,1
414,7.0,3.844730829794956,48.1,0.693,4.519,100.0,19.8,36.98,6.04,12.056,40,1.6575000000000002,1,0,0,1
415,7.2,2.9488817271093315,48.1,0.679,6.434,100.0,19.8,29.05,8.644,11.0576,59,1.835,0,0,0,0
416,7.5,2.4709936445680034,48.1,0.679,6.782,90.8,19.8,25.79,7.899767068273092,10.06,35,1.82,1,0,0,1
417,10.4,3.293634442449129,48.1,0.679,5.303999999999999,89.1,19.8,26.64,8.607999999999999,15.0832,60,1.65,1,0,1,0
418,8.8,4.3112567387853336,48.1,0.679,5.957000000000001,100.0,19.8,20.62,8.476,12.0704,52,1.8,0,0,0,0
419,8.4,2.5504056470206957,48.1,0.718,6.824,76.5,19.8,22.74,5.968,13.0672,26,1.7925,0,0,0,0
420,16.7,2.492163587735884,48.1,0.718,6.4110000000000005,100.0,19.8,15.02,6.034,13.1336,48,1.8575,1,0,1,0
421,14.2,2.0822613123870632,48.1,0.718,6.006,95.3,19.8,15.7,8.283999999999999,10.1136,29,1.875,0,0,0,0
422,20.8,2.5686501932208596,48.1,0.614,5.648,87.6,19.8,14.1,8.916,11.1664,36,1.9525000000000001,0,0,0,0
423,13.4,2.085724263982504,48.1,0.614,6.103,85.1,19.8,23.29,8.267999999999999,46.19856,29,2.0225,0,1,0,0
424,11.7,2.28157798059684,48.1,0.584,5.565,70.6,19.8,17.16,7.834,11.0936,57,2.065,0,0,0,0
425,8.3,2.8249617460097114,48.1,0.679,5.896,95.4,19.8,24.39,5.566,15.0664,51,1.9100000000000001,1,1,0,0
426,10.2,2.5837862093461372,48.1,0.584,5.837000000000001,59.7,19.8,15.69,9.104,14.0816,33,1.9975,0,0,0,0
427,10.9,3.6548546189770925,48.1,0.679,6.202000000000001,78.7,19.8,14.52,7.518,11.0872,42,1.8624999999999998,0,1,0,0
428,11.0,2.1243085441136205,48.1,0.679,6.193,78.1,19.8,21.52,8.52,12.088,45,1.9375000000000002,1,0,0,1
429,9.5,2.335912513221137,48.1,0.679,6.38,95.6,19.8,24.08,8.79,12.075999999999999,52,1.9674999999999998,1,0,0,0
430,14.5,2.2504630342235155,48.1,0.584,6.348,86.1,19.8,17.64,9.09,11.116,53,2.055,0,0,0,1
431,14.1,2.4035429310745737,48.1,0.584,6.832999999999999,94.3,19.8,19.69,6.682,14.1128,29,2.0875,1,1,0,0
432,16.1,2.0074150555763612,48.1,0.584,6.425,74.8,19.8,12.03,8.722000000000001,10.1288,42,2.2,1,0,0,0
433,14.3,1.8841973460987684,48.1,0.713,6.436,87.9,19.8,16.22,6.186,10.1144,46,2.3175,0,0,1,0
434,11.7,2.7022601376565687,48.1,0.713,6.207999999999999,95.0,19.8,15.17,7.834,11.0936,37,2.2225,0,0,0,0
435,13.4,2.498184770733843,48.1,0.74,6.629,94.6,19.8,23.27,10.168,12.1072,46,2.125,0,0,1,0
436,9.6,2.7357172474638767,48.1,0.74,6.461,93.3,19.8,18.05,6.0920000000000005,10.0768,57,2.0,1,0,0,1
437,8.2,2.7836028435028815,48.1,0.74,6.152,100.0,19.8,26.45,9.863999999999999,11.0656,60,1.9125,0,0,0,0
438,8.4,2.6863565870169546,48.1,0.74,5.935,87.9,19.8,34.02,9.568,14.0672,57,1.82,1,0,0,0
439,12.8,2.340904438499074,48.1,0.74,5.627000000000001,93.9,19.8,22.88,8.456,15.1024,50,1.8175,1,0,0,0
440,10.5,3.137713490646716,48.1,0.74,5.818,92.4,19.8,22.11,7.41,12.084000000000001,38,1.8649999999999998,0,0,0,0
441,17.1,2.372501005014648,48.1,0.74,6.406000000000001,97.2,19.8,19.52,9.242,15.1368,58,2.0675,1,0,1,0
442,14.8,1.8970754838957269,48.1,0.74,6.218999999999999,100.0,19.8,16.59,7.096,14.1184,54,2.005,0,0,0,1
443,15.4,2.394848818884537,48.1,0.74,6.485,100.0,19.8,18.85,6.608,14.1232,21,1.9775,0,0,0,1
444,10.8,2.6248352449424797,48.1,0.74,5.854,96.6,19.8,23.79,5.516,12.0864,34,1.8974999999999997,0,0,1,0
445,11.8,2.457175676049689,48.1,0.74,6.459,94.8,19.8,23.98,5.336,12.0944,28,1.9875,1,0,0,1
446,14.9,1.9862387647413884,48.1,0.74,6.341,96.4,19.8,17.79,10.198,15.1192,41,2.0700000000000003,0,0,0,0
447,12.6,2.39104001091028,48.1,0.74,6.251,96.6,19.8,16.44,9.752,11.1008,37,2.1975,1,0,0,0
448,14.1,2.3349641863179325,48.1,0.713,6.185,98.7,19.8,18.13,9.082,13.1128,52,2.2600000000000002,1,0,0,0
449,13.0,2.143121491225277,48.1,0.713,6.417000000000001,98.3,19.8,19.31,8.06,12.104000000000001,27,2.1849999999999996,1,0,0,0
450,13.4,2.0435189836286223,48.1,0.713,6.749,92.6,19.8,17.44,9.068,13.1072,59,2.32,1,1,0,0
451,15.2,1.862705543083853,48.1,0.713,6.655,98.2,19.8,17.73,8.104,11.1216,41,2.355,1,0,0,0
452,16.1,1.8066759959463214,48.1,0.713,6.297000000000001,91.8,19.8,17.27,6.722,15.1288,21,2.3675,0,0,0,0
453,17.8,2.224417043716578,48.1,0.713,7.393,99.3,19.8,16.74,5.956,11.1424,42,2.4525,1,0,0,1
454,14.4,2.3526725106043593,48.1,0.713,6.728,94.1,19.8,18.71,5.888,14.1152,34,2.4975,0,0,0,1
455,14.1,1.749611943801969,48.1,0.713,6.525,86.5,19.8,18.13,7.782,14.1128,36,2.435,0,0,0,1
456,12.7,1.734982747240385,48.1,0.713,5.976,87.9,19.8,19.01,7.154,15.1016,31,2.5799999999999996,0,0,0,1
457,13.5,2.219266525546099,48.1,0.713,5.936,80.3,19.8,16.94,8.87,13.107999999999999,46,2.7800000000000002,0,0,0,0
458,14.9,2.1693085250418154,48.1,0.713,6.301,83.7,19.8,16.23,5.598,15.1192,39,2.785,0,0,0,1
459,20.0,2.0542737224466707,48.1,0.713,6.081,84.4,19.8,14.7,5.4,14.16,27,2.7175,1,1,0,0
460,16.4,1.7599471129733726,48.1,0.713,6.7010000000000005,90.0,19.8,16.42,9.427999999999999,12.1312,29,2.5974999999999997,1,0,0,1
461,17.7,1.546095475702301,48.1,0.713,6.376,88.4,19.8,14.65,9.854,13.1416,24,2.565,1,0,0,0
462,19.5,2.035348578369212,48.1,0.713,6.317,83.0,19.8,13.99,5.89,15.155999999999999,22,2.735,0,0,0,1
463,20.2,1.9200280793412094,48.1,0.713,6.513,89.9,19.8,10.29,8.804,15.1616,30,2.8025,1,0,0,0
464,21.4,2.1792099506138976,48.1,0.655,6.209,65.4,19.8,13.22,7.827999999999999,11.1712,55,2.9650000000000003,0,0,1,0
465,19.9,1.4263800846591763,48.1,0.655,5.7589999999999995,48.2,19.8,14.13,9.998,12.1592,43,3.065,0,0,0,0
466,19.0,1.5633897854422465,48.1,0.655,5.952000000000001,84.7,19.8,17.15,8.38,10.152000000000001,21,2.8725,1,0,0,0
467,19.1,1.6905163912038152,48.1,0.584,6.002999999999999,94.5,19.8,21.32,9.482000000000001,13.1528,21,2.54,0,0,1,0
468,19.1,2.807937767457695,48.1,0.58,5.926,71.0,19.8,18.13,5.882000000000001,15.1528,28,2.91,0,0,0,0
469,20.1,2.6444072787962525,48.1,0.58,5.712999999999999,56.7,19.8,14.76,6.3020000000000005,13.1608,27,2.825,0,0,0,0
470,19.9,1.6768703671037264,48.1,0.58,6.167000000000001,84.0,19.8,16.29,5.598,12.1592,36,3.035,0,0,0,1
471,19.6,1.6170905561197193,48.1,0.532,6.229,90.7,19.8,12.87,8.692,13.1568,52,3.0975,1,0,1,0
472,23.2,1.5192243229211484,48.1,0.58,6.437,75.0,19.8,14.36,8.464,15.1856,39,2.895,1,0,1,0
473,29.8,1.7311049511313974,48.1,0.614,6.98,67.6,19.8,11.66,7.396,15.2384,56,2.5325,1,0,1,0
474,13.8,2.203404332146021,48.1,0.584,5.4270000000000005,95.4,19.8,18.14,9.076,11.1104,47,2.4275,0,0,1,0
475,13.3,2.000549838013637,48.1,0.584,6.162000000000001,97.4,19.8,24.1,9.066,11.1064,27,2.205,1,1,0,0
476,16.7,1.7700948094248417,48.1,0.614,6.484,93.6,19.8,18.68,6.1339999999999995,14.1336,22,2.3024999999999998,1,0,0,1
477,12.0,2.774050153828231,48.1,0.614,5.303999999999999,97.3,19.8,24.91,9.34,15.095999999999998,39,2.1025,0,1,0,0
478,14.6,2.418855874659432,48.1,0.614,6.185,96.7,19.8,18.03,5.292000000000001,15.1168,60,2.17,1,1,0,0
479,21.4,2.730053020578551,48.1,0.614,6.229,88.0,19.8,13.11,6.127999999999999,10.1712,32,1.95,0,0,0,1
480,23.0,1.9204472756044824,48.1,0.532,6.242000000000001,64.7,19.8,10.74,8.56,13.184000000000001,22,3.4225,0,0,0,1
481,23.7,1.903327677232432,48.1,0.532,6.75,74.9,19.8,7.74,6.974,15.1896,46,3.3299999999999996,0,0,0,0
482,25.0,1.9067474913596385,48.1,0.532,7.061,77.0,19.8,7.01,5.5,11.2,29,3.41,0,1,0,0
483,21.8,1.3398262488998969,48.1,0.532,5.7620000000000005,40.3,19.8,10.42,9.636000000000001,14.1744,57,4.1000000000000005,0,0,1,0
484,20.6,1.2174525430495582,48.1,0.583,5.871,41.9,19.8,13.34,8.112,12.1648,31,3.7225,1,1,0,0
485,21.2,1.5419446302865207,48.1,0.583,6.312,51.9,19.8,10.58,9.024,13.1696,51,3.99,0,0,1,0
486,19.1,1.9008754243872985,48.1,0.583,6.114,79.8,19.8,14.98,8.582,12.1528,57,3.5449999999999995,1,0,0,0
487,20.6,1.7639890834826137,48.1,0.583,5.905,53.2,19.8,11.45,8.412,11.1648,44,3.1500000000000004,0,0,0,0
488,15.2,0.14050948897951462,57.74,0.609,5.454,92.7,19.9,18.06,6.004,14.1216,28,1.8199999999999998,0,0,0,0
489,7.0,0.16836630025465416,57.74,0.609,5.414,98.3,19.9,23.97,9.84,15.056,29,1.7575000000000003,0,0,0,0
490,8.1,0.18851897970190704,57.74,0.609,5.093,98.0,19.9,29.68,9.162,10.0648,49,1.8225000000000002,1,0,1,0
491,13.6,0.10051479408986363,57.74,0.609,5.983,98.8,19.9,18.07,7.072,14.1088,47,1.8675,0,0,0,0
492,20.1,0.10554849798804096,57.74,0.609,5.983,83.5,19.9,13.35,8.902000000000001,13.1608,57,2.1075,1,0,0,1
493,21.8,0.15982881438052338,39.69,0.585,5.707000000000001,54.0,20.8,12.01,5.936,14.1744,31,2.3825000000000003,1,0,0,1
494,24.5,0.24652408399188344,39.69,0.585,5.926,42.6,20.8,13.59,8.79,11.196,47,2.38,1,0,0,1
495,23.1,0.16465813975505653,39.69,0.585,5.67,28.8,20.8,17.6,8.462,14.1848,55,2.8000000000000003,0,0,1,0
496,19.7,0.25433209277022684,39.69,0.585,5.39,72.9,20.8,21.14,7.899767068273092,12.1576,44,2.7975,0,0,0,1
497,18.3,0.23774049566117808,39.69,0.585,5.794,70.6,20.8,14.1,5.3660000000000005,14.1464,55,2.8925,1,1,0,0
498,21.2,0.21440145025736632,39.69,0.585,6.019,65.3,20.8,12.92,5.824,14.1696,32,2.4074999999999998,1,0,0,1
499,17.5,0.16367376242147152,39.69,0.585,5.569,73.5,20.8,15.1,9.85,14.14,47,2.4,0,1,0,0
500,16.8,0.20243459342451153,39.69,0.585,6.027,79.7,20.8,14.33,6.236000000000001,14.1344,54,2.4975,0,1,0,0
501,22.4,0.060746967273100666,41.93,0.573,6.593,69.1,19.0,9.67,9.347999999999999,12.1792,27,2.4775,0,0,1,0
502,20.6,0.04427522524990742,41.93,0.573,6.12,76.7,19.0,9.08,6.612,13.1648,20,2.2875,1,0,1,0
503,23.9,0.058985632347870846,41.93,0.573,6.976,91.0,19.0,5.64,5.478,12.1912,31,2.1675,0,0,0,0
504,22.0,0.10399057772120515,41.93,0.573,6.794,89.3,19.0,6.48,7.94,15.175999999999998,47,2.39,1,0,0,0
505,19.0,0.04632045026850422,41.93,0.573,6.03,80.8,19.0,7.88,10.28,10.152000000000001,45,2.5050000000000003,1,0,0,0
